movieId,title,genres,imdbId,tmdbId,g2,overview,poster_path,tagline
5169,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)","Action,Comedy,Crime,Drama",363226,246,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","Zatôichi is a 19th century blind nomad who makes his living as a gambler and masseur. However, behind this humble facade, he is a master swordsman gifted with a lightning-fast draw and breathtaking precision. While wandering, Zatôichi discovers a remote mountain village at the mercy of Ginzo, a ruthless gang-leader. Ginzo disposes of anyone who gets in his way, especially after hiring the mighty samurai ronin, Hattori, as a bodyguard. After a raucous night of gambling in town, Zatôichi encounters a pair of geishas--as dangerous as they are beautiful--who've come to avenge their parents' murder. As the paths of these and other colorful characters intertwine, Ginzo's henchmen are soon after Zatôichi. With his legendary cane sword at his side, the stage is set for a riveting showdown.",/xNFaRG30R3IiVFMgX8X8kAFGxCP.jpg,His sword made him a hero... his courage made him a legend.
5170,"Chronicles of Riddick, The (2004)","Action,Sci-Fi,Thriller",296572,2789,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation.",/hVAfGskQdktDwYTqrT7wY1f2M4y.jpg,All the power in the universe can't change destiny
5171,Garfield: The Movie (2004),"Animation,Children,Comedy",356634,8920,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",/v6xvth8PjDG350ARG9H2sF7N3SF.jpg,Get ready for frisky business.
5172,"Stepford Wives, The (2004)","Comedy,Fantasy,Thriller",327162,9890,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","What does it take to become a Stepford wife, a woman perfect beyond belief? Ask the Stepford husbands, who've created this high-tech, terrifying little town.",/zyRTua3RVN3eLaIoXkdiy4XfF4s.jpg,The wives of Stepford have a secret.
5173,"Hunting of the President, The (2004)",Documentary,391225,26254,"[{'id': 99, 'name': 'Documentary'}]","Previously unreleased material outlines the campaign against Bill Clinton's presidency, from his days in Arkansas up to his impeachment trial.",/wFw0pQghjUCjVECgREXkOzssyzH.jpg,
5174,Napoleon Dynamite (2004),Comedy,374900,8193,"[{'id': 35, 'name': 'Comedy'}]","A listless and alienated teenager decides to help his new friend win the class presidency in their small western high school, while he must deal with his bizarre family life back home.",/s0yuDUKiAJNl5XkO9OT4aFwnA3I.jpg,He's out to prove he's got nothing to prove.
5179,Hope Springs (2003),"Comedy,Romance",314431,21544,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","British artist Colin Ware discovers that his fiancée, Vera, is going to marry another man. Distraught and despondent, he gets on a plane for America and ends up in the tiny town of Hope in New England. At first, Colin is depressed, but he soon finds more than a shoulder to cry on when his innkeepers introduce him to Mandy, a beautiful nurse. All's going well and Colin has almost forgotten his old flame until Vera shows up with a surprise of her own.",/rdNR6qxIorbHNtPtTSvRuyIOyyg.jpg,The problem every man dreams of... a choice.
5194,Luna Papa (1999),"Comedy,Drama,Fantasy",170259,10573,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","The unborn child of Mamlakat is telling her story. She is 17, beautiful and vivacious, and dreaming secretly of becoming an actress. She lives with her father and brother in a small village in Central Asia. One night she is seduced by an actor from a travelling troupe, who poses as a friend of Tom Cruise, and makes her pregnant. She tries to abort, but her father and brother become determined to find the seducer, setting in motion a cascade of comic adventures.",/kwI5FYP7ms7MG0Zx13khy7o8zkp.jpg,
5201,Super Size Me (2004),"Comedy,Documentary,Drama",390521,9372,"[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Morgan Spurlock subjects himself to a diet based only on McDonald's fast food three times a day for thirty days without exercising to try to prove why so many Americans are fat or obese. He submits himself to a complete check-up by three doctors, comparing his weight along the way, resulting in a scary conclusion.",/9J2cYFtYRplFnHgn8V5ntCZEHut.jpg,The first ever reality-based movie ... everything begins and ends in 30 days!
5212,Animal Factory (2000),"Crime,Drama",204137,9791,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","A young man goes to prison and a tough, older convict takes him under his wing as a mentor.",/ddzkzHPQIfKYF4gJD3sAFYaRltC.jpg,
5216,Fear X (2003),"Mystery,Thriller",289944,37696,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10769, 'name': 'Foreign'}]","When his wife is killed in a seemingly random incident Harry (Turturro), prompted by mysterious visions, journeys to discover the true circumstances surrounding her murder.",/xzGSWSOAutfTkTL1okuER8sgwF7.jpg,The Past Can Never Be Rewound
5222,Around the World in 80 Days (2004),"Adventure,Children,Comedy",327437,10204,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days.",/2glntoCztzLkfjajsJKNOSY0vpn.jpg,Let your imagination soar.
5223,Dodgeball: A True Underdog Story (2004),Comedy,364725,9472,"[{'id': 35, 'name': 'Comedy'}]","When megalomaniacal White Goodman, the owner of a trendy, high-end fitness center, makes a move to take over the struggling local gym run by happy-go-lucky Pete La Fleur, there's only one way for La Fleur to fight back: dodgeball. Aided by a dodgeball guru and Goodman's attorney, La Fleur and his rag-tag team of underdogs launch a knock-down, drag-out battle in which the winner takes all.",/sgTJCyuZSJJt9LatGHolpCpqg1m.jpg,Grab Life By The Ball
5224,"Terminal, The (2004)","Comedy,Drama,Romance",362227,594,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",/f4Dup6awDfDqAHKgWqNJ2HFw1qN.jpg,Life is waiting.
5225,Dear Frankie (2004),"Drama,Romance",377752,8981,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","Nine-year-old Frankie and his single mum Lizzie have been on the move ever since Frankie can remember, most recently arriving in a seaside Scottish town. Wanting to protect her deaf son from the truth that they've run away from his father, Lizzie has invented a story that he is away at sea on the HMS Accra. Every few weeks, Lizzie writes Frankie a make-believe letter from his father, telling of his adventures in exotic lands. As Frankie tracks the ship's progress around the globe, he discovers that it is due to dock in his hometown. With the real HMS Accra arriving in only a fortnight, Lizzie must choose between telling Frankie the truth or finding the perfect stranger to play Frankie's father for just one day...",/7AaqSCwERgN6fe5dRvhiC4NlzjU.jpg,
5226,White Chicks (2004),"Action,Comedy,Crime",381707,12153,"[{'id': 35, 'name': 'Comedy'}]","Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. As punishment, they are forced to escort a pair of socialites to the Hamptons, where they're going to be used as bait for a kidnapper. But when the girls realize the FBI's plan, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from African-American men into a pair of blonde, white women.",/hT4PEPFW3dQG7N5LZe5b2qYHCU0.jpg,They're going deep undercover.
5227,"Door in the Floor, The (2004)",Drama,348593,1944,"[{'id': 18, 'name': 'Drama'}]","Alternately tragic and comic, an exploration of the complexities of love in both its brightest and darkest corners. Adapted from John Irving's best-selling novel A Widow for One Year, the film is set in the privileged beach community of East Hampton, New York and chronicles one pivotal summer in the lives of famous children's book author Ted Cole (Jeff Bridges) and his beautiful wife Marion (Kim Basinger). Their once-great marriage has been strained by tragedy. Her resulting despondency and his subsequent infidelities have prevented the couple from confronting a much-needed change in their relationship. Eddie O'Hare, the young man Ted hires to work as his summer assistant, is the couple's unwitting yet willing pawn - and, ultimately, the catalyst in the transformation of their lives.",/snmS5sgdoVVXY8YJMbrdPAEPuIM.jpg,
5228,"Notebook, The (2004)","Drama,Romance",332280,11036,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",/gMfstesBXKdsHToAUXVPHujUDfb.jpg,Behind every great love is a great story.
5229,Two Brothers (Deux frères) (2004),"Adventure,Children,Drama",338512,1997,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","Two tigers are separated as cubs and taken into captivity, only to be reunited years later as enemies by an explorer (Pearce) who inadvertently forces them to fight each other.",/2hPS88Tel8UHkCMMbvB700wUzbr.jpg,"Two infant tiger cubs, separated from their parents and each other."
5230,De-Lovely (2004),"Drama,Musical",352277,15237,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]","From Paris to Venice to Broadway to Hollywood, the lives of Cole Porter and his wife, Linda were never less than glamorous and wildly unconventional. And though Cole's thirst for life strained their marriage, Linda never stopped being his muse, inspiring some of the greatest sons of the twentieth century.",/AKcpQiYF2d9ScQ4TyE4IA5YUhH.jpg,
5234,"Happenstance (Battement d'ailes du papillon, Le) (2001)","Comedy,Drama",243135,24908,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","How, thanks to what's known as the ""Butterfly theory"" (a random series of unlinked events), can a young woman and a young man meet?",/sDSOcU88875izjQ2ELVVJwyuLtk.jpg,
5235,Comandante (2003),Documentary,342213,25783,"[{'id': 99, 'name': 'Documentary'}]",Documentary on the director's meeting with Castro.,/iDj5TnxT7Ao0wYcVIh3wvXdpLNe.jpg,
5236,Undead (2003),"Action,Comedy,Horror,Sci-Fi",339840,8991,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]","A quaint Australian fishing village is overcome by meteorites that turn its residents into the ravenous undead, leaving a small group of those unharmed to find a way out.",/aetwltXGUxQh5pqTFJLwEPQt2J9.jpg,
5238,Pirates of Silicon Valley (1999),"Documentary,Drama",168122,3293,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]","This film is the semi-humorous documentary about the men who made the world of technology what it is today, their struggles during college, the founding of their companies, and the ingenious actions they took to build up the global corporate empires of Apple Computer Inc. and Microsoft Corporation.",/62NXimypwBEiu9IS2Z6R5OI5Ncu.jpg,The true story of how Bill Gates and Steve Jobs changed the world.
5240,Mayor of the Sunset Strip (2003),Documentary,230512,61487,"[{'id': 99, 'name': 'Documentary'}]","A look at the history of fame in the world through the eyes of pop star impresario, Rodney Bingenheimer",/6LTDZONPtqGICg4BTALjiTLlC1F.jpg,One unlikely man made America listen
5241,Killing Me Softly (2002),"Drama,Mystery,Romance,Thriller",250468,14365,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",A woman (Heather Graham) grows suspicious of her controlling husband (Joseph Fiennes) after she discovers secrets about the women in his past.,/x0qzsA4RVwdVAelJxR9cAQivEU2.jpg,How do you escape... what you can't resist?
5247,Taxi (1998),"Action,Comedy",152930,2330,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",/13vrEB6T3DuDz26rWAUfHZV0eSm.jpg,
5248,Taxi 3 (2003),"Action,Comedy",295721,2334,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]","A gang of thieves calling themselves the Santa Claus Gang are wreaking havoc, and the police can't keep up. Police Captain Gilbert is distracted by a Chinese reporter writing a story on his squad, and taxi driver Daniel is in the midst of a relationship crisis. After a string of mistakes in which the thieves outsmart the police time and time again, Daniel and his super-taxi pitch in.",/yPOg9szzJQpmX4bCP0xaKlo06z5.jpg,No speed limits the next 90 min.
5249,Tokyo Godfathers (2003),"Adventure,Animation,Drama",388473,13398,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]","One Christmas Eve three people, a middle-aged alcoholic named Gin, a former drag queen Hana and a dependent runaway girl Miyuki, discover an abandoned newborn while looking through the garbage.",/aY1q9dTGC8u8TUsAgnpJHsdAdJZ.jpg,Meet the ultimate dysfunctional family.
5256,Fahrenheit 9/11 (2004),Documentary,361596,1777,[],Michael Moore's view on what happened to the United States after September 11; and how the Bush Administration allegedly used the tragic event to push forward its agenda for unjust wars in Afghanistan and Iraq.,/vZYGLqVV4qnAknyxnFrhDQNl1SS.jpg,Controversy... what controversy?
5259,Secret Society (2002),Comedy,217788,161080,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","Daisy is the love of Ken's life - she is also large... and very pretty... and on the dole. But Ken is a dreamer, all his dreams to make a fast buck ending up where they started - as dreams. With the rent unpaid, the bailiffs at the door and Ken's dreams in tatters, Daisy sets out to bring home the bacon and gets a job in the local factory. There she meets Marlene and half a dozen other large women who are all united in a secret passion - Sumo wrestling! Ken doesn't know what's hit him.",/12QvGfXU7TUSzMoIdwhjlFPefdF.jpg,A Romantic Comedy of Generous Proportions
