movieId,tmdbId,budget,genres,homepage,keywords,original_language,original_title,overview,poster_path,backdrop_path,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
1109,62835,40000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",http://www.colombiana-movie.com/,"[{""id"": 542, ""name"": ""street gang""}, {""id"": 6464, ""name"": ""uncle""}, {""id"": 12367, ""name"": ""female assassin""}, {""id"": 15155, ""name"": ""witness to murder""}]",en,Colombiana,"Zoe Saldana plays a young woman who, after witnessing her parents’ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",/jcb23QGqpHTIJcDQrUxiIeGRKcb.jpg,/2PlRuZUjqC58bqm6MOjOAraEdFA.jpg,33.785969,"[{""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Cin\u00e9Cin\u00e9ma"", ""id"": 6301}, {""name"": ""Grive Productions"", ""id"": 6877}, {""name"": ""EuropaCorp"", ""id"": 6896}, {""name"": ""A.J.O.Z. Films"", ""id"": 11473}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",27-07-2011,60965854,108,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Revenge is beautiful.,Colombiana,6.5,824
1110,321741,35000000,"[{""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/movies/concussion/,"[{""id"": 579, ""name"": ""american football""}, {""id"": 4526, ""name"": ""concussion""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 167882, ""name"": ""professional sports""}, {""id"": 174818, ""name"": ""brain damage""}, {""id"": 197102, ""name"": ""sports injury""}, {""id"": 201189, ""name"": ""nfl""}, {""id"": 208788, ""name"": ""medical drama""}, {""id"": 234946, ""name"": ""human brain""}]",en,Concussion,"A dramatic thriller based on the incredible true David vs. Goliath story of American immigrant Dr. Bennet Omalu, the brilliant forensic neuropathologist who made the first discovery of CTE, a football-related brain trauma, in a pro player and fought for the truth to be known. Omalu's emotional quest puts him at dangerous odds with one of the most powerful institutions in the world.",/gseayWAIFt3GQrEUNuUcYxT77Ud.jpg,/edKzvUYvMusauHVHybnXUpbSt95.jpg,35.120736,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""The Cantillon Company"", ""id"": 71170}, {""name"": ""The Shuman Company"", ""id"": 71171}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",12-11-2015,50363790,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Even Legends Need a Hero,Concussion,7,823
1111,1832,10000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.dogma-movie.com/,"[{""id"": 290, ""name"": ""angel""}, {""id"": 2024, ""name"": ""wisconsin""}, {""id"": 4636, ""name"": ""church service""}, {""id"": 14765, ""name"": ""church""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Dogma,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.",/oxhHl2YokTqcP44QK5tiTgjgLgk.jpg,/wXzdoMyLYvz7AoXPGx5STZ1XZDd.jpg,14.543435,"[{""name"": ""Lions Gate"", ""id"": 6644}, {""name"": ""View Askew Productions"", ""id"": 16934}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-11-1999,30652890,130,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It can be Hell getting into Heaven,Dogma,6.8,823
1112,112949,28000000,"[{""id"": 10749, ""name"": ""Romance""}]",,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 33476, ""name"": ""widower""}, {""id"": 33479, ""name"": ""single father""}, {""id"": 212643, ""name"": ""abusive husband""}]",en,Safe Haven,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",/2CbJ3HTb6SFbMeguYH52UQSHOwY.jpg,/kUDzb7V5XuDHpY17lk8NQykiW5w.jpg,37.729059,"[{""name"": ""Temple Hill Productions"", ""id"": 722}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",07-02-2013,97594140,115,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,You know it when you find it,Safe Haven,6.9,823
1113,10637,30000000,"[{""id"": 18, ""name"": ""Drama""}]",http://movies.disney.com/remember-the-titans,"[{""id"": 529, ""name"": ""ku klux klan""}, {""id"": 579, ""name"": ""american football""}, {""id"": 1482, ""name"": ""trainer""}, {""id"": 1483, ""name"": ""sports team""}, {""id"": 3060, ""name"": ""race politics""}, {""id"": 3847, ""name"": ""coaction""}, {""id"": 4106, ""name"": ""apartheid""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6984, ""name"": ""racial segregation""}, {""id"": 7856, ""name"": ""racist""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 155791, ""name"": ""american football player""}, {""id"": 160910, ""name"": ""xenophobia""}, {""id"": 222721, ""name"": ""head coach""}]",en,Remember the Titans,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into true champions.",/825ohvC4wZ3gCuncCaqkWeQnK8h.jpg,/cMUReq46MSz6WWsdW1Gu8oecJlc.jpg,25.996219,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Technical Black"", ""id"": 72823}, {""name"": ""Run It Up Productions Inc."", ""id"": 72824}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",29-09-2000,136706683,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,History is written by the winners.,Remember the Titans,7.4,821
1114,11887,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",http://disney.go.com/disneypictures/highschoolmusical3,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,High School Musical 3: Senior Year,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?",/cKWIxQh2dMUgjsxJenrf7A81D95.jpg,/spyZFUG0lR6FEbvMn3YBcxT8vdx.jpg,21.801188,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",22-10-2008,0,116,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,High School Musical 3: Senior Year,6.2,821
1115,9637,84000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",,"[{""id"": 1735, ""name"": ""amateur detective""}, {""id"": 3392, ""name"": ""voodoo""}, {""id"": 10793, ""name"": ""resort""}, {""id"": 223067, ""name"": ""crime solving""}]",en,Scooby-Doo,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.",/98zsG0FX7z6R4i5q0HONLM21dpt.jpg,/1RAxtBxslR4OZCZC1vxIRUxjR7a.jpg,31.435539,"[{""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14-06-2002,275650703,88,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get a Clue,Scooby-Doo,5.4,820
1116,8920,50000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",,"[{""id"": 271, ""name"": ""competition""}, {""id"": 2248, ""name"": ""moderator""}, {""id"": 8133, ""name"": ""lasagne""}, {""id"": 195032, ""name"": ""garfield""}]",en,Garfield,"Garfield, the fat, lazy, lasagna lover, has everything a cat could want. But when Jon, in an effort to impress the Liz - the vet and an old high-school crush - adopts a dog named Odie and brings him home, Garfield gets the one thing he doesn't want. Competition.",/5hKlKh62yIR03XHZxwFs3EaIFfD.jpg,/6SSEa1OfqrHGg7XTLNTxbyyioRB.jpg,17.667826,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Twentieth Century Fox Animation"", ""id"": 11749}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10-06-2004,200804534,80,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Get ready for frisky business.,Garfield,5.2,820
1117,11917,10800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,"[{""id"": 8636, ""name"": ""blood splatter""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 18058, ""name"": ""pig mask""}, {""id"": 234356, ""name"": ""nazi""}, {""id"": 234766, ""name"": ""jigsaw""}, {""id"": 234767, ""name"": ""swastika tattoo""}]",en,Saw V,"Detective Hoffman is seemingly the last person alive to carry on the Jigsaw legacy. But when his secret is threatened, he must go on the hunt to eliminate all the loose ends.",/9O1PDgz8hats6MYg48dBiTtnUSy.jpg,/auBk43lQMI9K750HGH2bS5r0ALd.jpg,32.943848,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Twisted Pictures"", ""id"": 2061}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",23-10-2008,113857533,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You Won't Believe How It Ends,Saw V,5.9,820
1118,4442,88000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",,"[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]",en,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.",/v6J7QGCSrtvwvqAt6783BbO3h61.jpg,/aDfGKWdtNHzDmnHkdDyXz7zoDuy.jpg,40.138009,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Reforma Films"", ""id"": 1649}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",26-08-2005,105316267,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,Eliminating Evil Since 1812.,The Brothers Grimm,5.6,818
1119,216282,50000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,"[{""id"": 2213, ""name"": ""tornado""}, {""id"": 12105, ""name"": ""student""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 199076, ""name"": ""disaster movie""}]",en,Into the Storm,"The town of Silverton is in one day destroyed by the unprecedented power of a series of tornadoes. The population is at the mercy of the unpredictable and deadly cyclones, while hunters warn that the worst is yet to come. Most people find shelter, but some just go to the tornado for that one, unique shot.",/kX4tEjFnXLKaa7hP8H9SuRsXxEt.jpg,/5fHgVvQgndLSiUxbeQuJaZlkQl.jpg,20.566554,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Broken Road Productions"", ""id"": 8000}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",06-08-2014,160602194,89,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Prepare to go,Into the Storm,5.8,817
1120,1443,6000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.paramountvantage.com/virginsuicides/html_3/,"[{""id"": 933, ""name"": ""michigan""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 18035, ""name"": ""family""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Virgin Suicides,"A group of male friends become obsessed with five mysterious sisters who are sheltered by their strict, religious parents.",/wDrTeDUuWf7SRQnkVea2ZpOcwnt.jpg,/6b6UpsOXmjO8mJKYsGTG9HW49CN.jpg,26.218912,"[{""name"": ""American Zoetrope"", ""id"": 70}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",21-04-1999,10409377,97,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Beautiful, mysterious, haunting, invariably fatal. Just like life.",The Virgin Suicides,7.1,817
1121,9837,70000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",,"[{""id"": 488, ""name"": ""moses""}, {""id"": 1160, ""name"": ""egypt""}, {""id"": 1949, ""name"": ""pyramid""}, {""id"": 2226, ""name"": ""exodus""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 6088, ""name"": ""governance""}, {""id"": 157894, ""name"": ""ancient egypt""}, {""id"": 183814, ""name"": ""hebrew""}, {""id"": 186939, ""name"": ""pharaoh""}, {""id"": 187056, ""name"": ""woman director""}]",en,The Prince of Egypt,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,/cVa8EkjvT7IP0NMrGOKXs1UVUKs.jpg,29.464852,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15-12-1998,218613188,99,"[{""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Power Is Real.,The Prince of Egypt,6.8,817
1122,273895,20000000,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}]",,"[{""id"": 2075, ""name"": ""alabama""}, {""id"": 5835, ""name"": ""martin luther king""}, {""id"": 8570, ""name"": ""president""}, {""id"": 11243, ""name"": ""black american""}, {""id"": 163116, ""name"": ""civil rights""}, {""id"": 186576, ""name"": ""protest march""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 204836, ""name"": ""selma""}]",en,Selma,"""Selma,"" as in Alabama, the place where segregation in the South was at its worst, leading to a march that ended in violence, forcing a famous statement by President Lyndon B. Johnson that ultimately led to the signing of the Civil Rights Act.",/wq4lhMc4BuOyQqe1ZGzhxLyy3Uk.jpg,/5i2XtRgiTyw0GxIllAPOX12ouSV.jpg,29.023184,"[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Harpo Films"", ""id"": 3298}, {""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Cloud Eight Films"", ""id"": 6708}, {""name"": ""Path\u00e9"", ""id"": 7981}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-12-2014,66787908,127,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One dream can change the world.,Selma,7.4,817
1123,44040,10000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.thenightchronicles.com/devil/,"[{""id"": 2147, ""name"": ""claustrophobia""}, {""id"": 173316, ""name"": ""trapped in an elevator""}]",en,Devil,A group of people trapped in a elevator realizes that the devil is among them.,/aivXPSi53H95BoUa5njEYso389s.jpg,/3o7hyb55ZzDAMbZ1w3dWK2ZGaLM.jpg,30.934688,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Night Chronicles"", ""id"": 6006}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",13-01-2010,33583175,80,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""uk"", ""name"": ""\u0423\u043a\u0440\u0430\u0457\u043d\u0441\u044c\u043a\u0438\u0439""}]",Released,Bad Things Happen For A Reason,Devil,5.8,816
1124,8055,32000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,"[{""id"": 74, ""name"": ""germany""}, {""id"": 1327, ""name"": ""war crimes""}, {""id"": 11038, ""name"": ""trial""}, {""id"": 11412, ""name"": ""female prisoner""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33861, ""name"": ""law student""}, {""id"": 156777, ""name"": ""teenage sexuality""}, {""id"": 157799, ""name"": ""older woman younger man relationship""}, {""id"": 166276, ""name"": ""teenage sex""}, {""id"": 229299, ""name"": ""affair""}]",en,The Reader,"The story of Michael Berg, a German lawyer who, as a teenager in the late 1950s, had an affair with an older woman, Hanna, who then disappeared only to resurface years later as one of the defendants in a war crimes trial stemming from her actions as a concentration camp guard late in the war. He alone realizes that Hanna is illiterate and may be concealing that fact at the expense of her freedom.",/2VUptBhkXO3t3AH8NLXw1i35M1H.jpg,/eEbpcjFB82UltV5nEmRQ2Qc79rA.jpg,33.923786,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Filmf\u00f6rderanstalt (FFA)"", ""id"": 270}, {""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Filmstiftung Nordrhein-Westfalen"", ""id"": 315}, {""name"": ""Mirage Enterprises"", ""id"": 932}, {""name"": ""Filmf\u00f6rderungsanstalt (FFA)"", ""id"": 4247}, {""name"": ""Medienboard Berlin-Brandenburg"", ""id"": 7307}, {""name"": ""Deutsche Filmf\u00f6rderfonds (DFFF)"", ""id"": 11238}, {""name"": ""Mitteldeutsche Medienf\u00f6rderung (MDM)"", ""id"": 12346}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10-12-2008,113019290,124,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""el"", ""name"": ""\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,Behind the mystery lies a truth that will make you question everything you know.,The Reader,7.2,813
